id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18533889,Zentral und Günstig WIEN erkunden,127003714,Bianca,,Ottakring,48.207722310516296,16.331291741734322,Entire home/apt,35,3,8,2017-08-22,2.22,1,150
14652410,Cosy city apartment with balcony !,51752361,Christine,,Ottakring,48.2077070382109,16.323844904855374,Entire home/apt,55,3,23,2017-08-25,1.86,1,321
18437086,The Strauss Apartment,127795382,Nina,,Ottakring,48.217629601267575,16.304912918663415,Private room,63,2,8,2017-08-29,2.29,3,363
11143126,Ferienwohnung Pelka,57913173,Kriemhild,,Ottakring,48.22126011010008,16.314013578756438,Entire home/apt,75,5,2,2017-08-23,0.14,1,289
7291685,"Helles Zimmer, Blick auf d. Yppenpl",38187476,Club,,Ottakring,48.21317738340135,16.335815518850023,Private room,45,3,14,2017-08-17,0.68,3,157
4395744,Cozy flat at Brunnenmarkt,22819891,Yordana,,Ottakring,48.21016788816871,16.337291489458156,Entire home/apt,40,4,2,2015-07-18,0.06,1,0
14226142,Trendy Room in Ottakring,27577487,Magdalena,,Ottakring,48.214420659879565,16.31199404747627,Private room,23,15,4,2017-08-17,0.30,1,319
2790065,Cosy little flat,14270918,Daniela,,Ottakring,48.21453683558138,16.31206833184494,Entire home/apt,39,2,8,2017-08-18,0.20,1,310
9605281,Lovely apartment in lively area!,2633820,Jelena,,Ottakring,48.209256581036044,16.334896591225583,Entire home/apt,65,2,23,2017-08-16,1.11,1,282
20041886,Rays Vienna apartment,142367561,Rainer,,Ottakring,48.205943715324636,16.335710030809647,Entire home/apt,45,1,4,2017-09-12,4,1,335
13176931,Comfortable 3 Room Apartment incl.PARKING,4353508,Fariborz,,Ottakring,48.2114042215733,16.336863938738368,Entire home/apt,105,2,59,2017-09-09,4.54,6,308
9949286,3 Zimmer-WG - 6. stock - mit Balkon,38187476,Club,,Ottakring,48.219502705933806,16.30279343417099,Private room,20,90,0,,,3,365
19402802,cosy flat near the center,47491853,Markus,,Ottakring,48.211823594144924,16.33020463927467,Entire home/apt,39,1,1,2017-07-19,0.51,1,130
20828175,Sonnige Altbauwohnung,149407919,Domokos,,Ottakring,48.20770095751339,16.33412048586339,Entire home/apt,46,2,0,,,1,8
12701674,Spacious room close to City Center,68224565,Elias,,Ottakring,48.21333862660892,16.33062277035673,Private room,27,5,10,2017-05-21,0.60,2,6
17027004,Cozy city apartment for 1or2 near Wilhelminenberg,8403937,Yu,,Ottakring,48.21570643375188,16.30795041745254,Entire home/apt,38,10,2,2017-08-11,0.43,1,48
17440021,Cozy room in Vienna!,20904955,Alejandra,,Ottakring,48.21171240640898,16.30758242457931,Private room,20,2,0,,,1,0
5428107,Bright apartment with balcony,25049857,Nicolai,,Ottakring,48.20967162074814,16.31172109094647,Entire home/apt,59,2,14,2016-05-08,0.47,1,364
10972906,George's one-bedroom 1 + shower,54297923,Georg,,Ottakring,48.2065268087008,16.336911705116414,Private room,24,1,72,2017-09-07,3.82,7,332
20027540,Cube70-Miniloft - für 2 Personen #04,107636008,Petra,,Ottakring,48.20866725995252,16.324062022358316,Entire home/apt,65,1,0,,,30,362
19092344,Charming Appt with balcony in Vienna,133352795,B.,,Ottakring,48.2093037584268,16.335432963941706,Entire home/apt,38,5,7,2017-08-28,2.56,1,1
15519148,Individual doble-bedroom near Center / Schönnbrunn,29517372,Miroslav,,Ottakring,48.221788344184,16.315708451091698,Private room,20,1,16,2017-08-20,1.54,3,157
20663720,Cosy apartment,51687215,MouStafa,,Ottakring,48.22308267674056,16.306021437685306,Private room,15,1,0,,,1,258
9484183,"Nice flat, fully furnished, in City near Metro/U3",37182983,Mika,,Ottakring,48.21286692915517,16.308600469216778,Private room,25,1,28,2017-08-27,1.94,1,285
19717796,"Lovely flat, fully furnished, metro, 4 long stay!",138963828,Eileen,,Ottakring,48.21436744050503,16.30848246217008,Entire home/apt,33,1,7,2017-08-31,3.89,1,0
17614227,Schrebergartenhäuschen,119739684,Karin,,Ottakring,48.20612725854771,16.298492294695066,Entire home/apt,30,2,0,,,1,358
13595593,Summer residence in Vienna,78582858,Tamara,,Ottakring,48.2091774107856,16.324114658032034,Private room,18,10,1,2016-08-11,0.07,1,106
6687733,*Idyllic & quiet roofterrace flat*,35010123,Linda,,Ottakring,48.21742320710341,16.306676491611086,Private room,34,1,67,2017-09-10,2.48,1,69
19927201,Studio30 - NEW stylish Apartment,141159713,Marcel,,Ottakring,48.21546121001925,16.308338504937435,Entire home/apt,44,1,1,2017-07-30,0.63,1,102
11504548,"Schöne, ruhige 1,5-Zimmerwohnung",33062510,Bernd,,Ottakring,48.21966428967715,16.31487861556902,Entire home/apt,45,2,3,2016-04-16,0.16,1,0
10586975,Cosy apartment - all to your self!,54610686,Karo Und Werner,,Ottakring,48.219746671942886,16.31938104537518,Entire home/apt,40,3,19,2017-06-27,1.07,1,163
14852559,"Romantic & silent viennese apartment, near center",92979273,Birgit,,Ottakring,48.21359075185223,16.308518603676923,Entire home/apt,99,3,4,2017-08-31,0.43,6,358
19124021,Friedmann's appartment close to the city center,113189546,Paola,,Ottakring,48.21337800350209,16.33636316598514,Entire home/apt,71,2,4,2017-07-24,1.35,2,141
5787447,City-Apartment near Stadthalle,22893288,Agnes,,Ottakring,48.212464586740545,16.328349761445683,Entire home/apt,250,4,0,,,1,0
13615747,Room with balcony near metro - 14 min to centrum,44189217,Tereza,,Ottakring,48.20855448598766,16.30720912591444,Private room,24,1,102,2017-09-13,6.82,3,75
19320581,"Wunderschönes, helles Zimmer in guter Lage",116115534,Francesca,,Ottakring,48.21382312281841,16.336526930372933,Private room,23,7,2,2017-08-09,1.09,1,14
5279491,25 min to Eurovision Song Contest,27329963,Johannes,,Ottakring,48.21925695094859,16.31938945733021,Entire home/apt,200,1,0,,,1,0
4055671,Beautiful and close to center,10802695,Erich&Stephi,,Ottakring,48.208776116674656,16.32884067592448,Entire home/apt,59,3,126,2017-09-05,3.48,1,317
17426562,Zimmer mit eigenem Bad,38187476,Club,,Ottakring,48.213431399065506,16.334009335107762,Entire home/apt,37,1,1,2017-07-18,0.50,3,113
17633772,Cube 70-OpenSpace - für 2 Personen #33,107636008,Petra,,Ottakring,48.20757690256001,16.323575264943305,Entire home/apt,68,1,6,2017-07-06,1.18,30,347
17370739,The Urban Pad,108802,Simone,,Ottakring,48.214312849873814,16.336254452453595,Entire home/apt,69,2,0,,,4,343
13765406,Room in a shared flat,70530885,Sophia,,Ottakring,48.217778819950546,16.310390770029695,Private room,15,2,0,,,1,0
19672195,Cube 70 - Basic - für 2 Personen #42,107636008,Petra,,Ottakring,48.20747149964841,16.32491622056307,Entire home/apt,65,1,0,,,30,330
12037731,freundliches Zimmer für 2 Pers.,64436823,Julia,,Ottakring,48.21721776711692,16.319818938453917,Private room,30,1,2,2017-09-07,0.42,2,362
19204489,Cozy room near Vienna's center,134367093,Tan,,Ottakring,48.2128022137335,16.327980156175112,Private room,24,3,3,2017-08-08,1.64,1,108
18647403,Cozy big room with great location,54493581,Michael,,Ottakring,48.209442649762444,16.338698032830354,Private room,30,2,13,2017-08-23,3.39,2,0
20029433,Cube70-OpenSpace - für 4 Personen #46,107636008,Petra,,Ottakring,48.20741207749906,16.324016993607977,Entire home/apt,78,1,0,,,30,353
10259650,Designer Apartment with 3 balconies,15076173,Thomas,,Ottakring,48.20893495842784,16.30924944531736,Entire home/apt,59,4,2,2016-06-28,0.13,1,0
14978198,roof top - comfy flat - 2 rooms and nice view,92008363,Christian,,Ottakring,48.20646040667113,16.327287256356275,Entire home/apt,55,1,54,2017-09-02,4.46,2,216
18694984,Bright Apartment in Vienna,37769736,Sarah,,Ottakring,48.218061808453285,16.31815371611868,Entire home/apt,53,3,0,,,21,351
5835908,Apartment with huge roof terrace,3706228,Michèle & Klaus,,Ottakring,48.205417176801035,16.33672566437172,Entire home/apt,90,3,4,2017-05-01,0.14,2,0
14703048,big and comfortable room in quiet surrounding,72299892,Veronika,,Ottakring,48.21560513234667,16.30940891530741,Private room,25,2,5,2016-09-07,0.39,1,1
6360051,2-room-apartment in best area!,21452892,Angelina,,Ottakring,48.20883632810465,16.336531215373903,Entire home/apt,38,2,14,2017-08-13,0.52,2,0
7444420,cozy room in a student flat share,27676457,Felicita,,Ottakring,48.208089546047994,16.333802384909884,Private room,25,10,1,2015-08-19,0.04,1,0
8210699,0816 Ottakring,43294253,Bernd,,Ottakring,48.21655600397159,16.30944606281682,Entire home/apt,40,6,2,2015-09-28,0.08,1,0
20367583,Cube70 Large - für 4 Personen #17,107636008,Petra,,Ottakring,48.2078295471791,16.324999317103174,Entire home/apt,0,1,1,2017-08-14,0.91,30,362
20367497,Cube70 Large - für 4 Personen #14,107636008,Petra,,Ottakring,48.20790240338651,16.322876959771996,Entire home/apt,0,1,0,,,30,363
1443960,"Bright, renovated apart. w/ terrace",4268480,Stefan & Jessica,,Ottakring,48.206957232265225,16.325285534179542,Entire home/apt,45,7,15,2017-01-03,0.36,1,13
20567735,Charming apartment with balcony in 16th!,142997387,Lisa,,Ottakring,48.20623514180118,16.32788860272483,Entire home/apt,43,5,0,,,1,14
19215965,Bright & stylish room with private balcony,134421544,David,,Ottakring,48.21813575046327,16.31442375604135,Private room,36,1,0,,,1,88
17664026,Cube 70-OpenSpace -  für 4 Personen #32,107636008,Petra,,Ottakring,48.20876423933594,16.324543185297298,Entire home/apt,80,1,9,2017-09-03,1.78,30,345
19728377,"Appartement mit Terrasse
Internet +WLAN gratis",139075191,Waltraud,,Ottakring,48.2109660664284,16.331753764521096,Entire home/apt,45,2,5,2017-08-31,2.59,1,107
14000579,Ruhiges Zimmer im schönen Ottakring,83651973,Marius,,Ottakring,48.21115821108144,16.325745769779274,Private room,13,5,2,2016-08-31,0.14,1,0
20367667,Cube70 Large - für 4 Personen #20,107636008,Petra,,Ottakring,48.2077818015778,16.324276470013665,Entire home/apt,0,1,0,,,30,362
19417639,Big flat with balcony in a nice area of Vienna,20662546,Anna,,Ottakring,48.213907878504784,16.335421454303987,Private room,30,1,1,2017-07-17,0.49,2,0
17374077,Big bright room in Vienna,12108156,Marco,,Ottakring,48.20772225033809,16.331285395331633,Private room,28,1,16,2017-08-23,2.77,1,141
9177566,Top Floor- WATERBED- Central- Cozy,15174985,Alex,,Ottakring,48.21157024341144,16.33727324725462,Private room,29,2,10,2016-08-25,0.67,1,0
16697322,120qm apartment with a sunnyside terasse,110591852,Metehan,,Ottakring,48.21366216324237,16.330764012259092,Entire home/apt,110,1,30,2017-08-27,3.90,2,345
13426423,30m2 loft-like room w/ terrace,53612575,Markus,,Ottakring,48.21285649056923,16.323992792285054,Private room,15,3,1,2016-07-22,0.07,1,0
19289765,Sunny Apartment for city dwellers,24289904,E,,Ottakring,48.21239878200206,16.32867221654041,Entire home/apt,35,2,8,2017-09-08,3.16,1,13
18645327,Apartment mit Balkon für 2-4 Personen,108438060,Nikita,,Ottakring,48.20766038497465,16.319668997792682,Entire home/apt,49,2,8,2017-09-05,2.33,1,136
18662893,Artsy Shared Appartement in Ottakring 3rd floor,49959468,Paula,,Ottakring,48.213974539754965,16.32075258823608,Private room,15,2,5,2017-06-25,1.22,1,66
19990328,Modern Maisonette with balcony! 10 min to center!,15594055,Sebastian,,Ottakring,48.20891422693927,16.329414375651456,Entire home/apt,65,1,6,2017-09-10,4.74,2,168
11487011,Sunny attic with terrace,5537164,Marc,,Ottakring,48.208505380474456,16.331843426286735,Private room,49,2,4,2017-04-27,0.25,1,358
11229740,George's one-bed room 2 + shower,54297923,Georg,,Ottakring,48.20670156724042,16.33560288296928,Private room,24,1,60,2017-09-09,3.26,7,325
16926609,Gemütliches Zimmer in 48m² Wohnung mit 40 m²Garten,27785571,Lisa,,Ottakring,48.21716733172881,16.31558300824259,Private room,23,2,3,2017-06-10,0.41,2,0
20646575,Sunny and quite room with a double bed,147640595,Jonas,,Ottakring,48.20628064333183,16.326065925404013,Shared room,17,2,0,,,1,5
280732,"Lovely,roomy apt near Vienna center",421075,Peter,,Ottakring,48.20739528904582,16.326938771055577,Entire home/apt,80,1,71,2017-08-18,1.02,2,346
16205489,"Lovely private house with garden, Vienna, 7 guests",105854997,Therese,,Ottakring,48.216309180065,16.288166367670417,Entire home/apt,55,1,20,2017-08-12,2.18,1,341
6817419,Big and bright room,9414442,Nicolas,,Ottakring,48.21322812633193,16.334349527204175,Private room,30,1,2,2016-05-28,0.09,1,0
16922220,"Comfortable flat, 20 minutes to center by metro",113026735,Franz,,Ottakring,48.20683671157308,16.307271168848434,Entire home/apt,100,2,2,2017-08-13,0.67,1,261
20088443,Cube 70 - Large- für 4 Personen #05,107636008,Petra,,Ottakring,48.207995177610556,16.322646505771242,Entire home/apt,75,1,0,,,30,360
9223114,My 2nd Home,47956243,Andrej,,Ottakring,48.21419122268849,16.30791735652421,Entire home/apt,55,2,24,2017-09-06,1.11,1,344
6930705,"Cosy, bright Apartment with garden",27785571,Lisa,,Ottakring,48.2168238183775,16.316068855245664,Entire home/apt,67,2,15,2017-09-03,0.59,2,340
9041156,"Cozy, little Room in Vienna",15361573,Selina,,Ottakring,48.2199597097255,16.31669436539713,Entire home/apt,30,1,0,,,1,0
20891143,Studio for Artlovers with garden in old house,6370014,Barbara,,Ottakring,48.20946214309574,16.330579794039313,Entire home/apt,30,1,0,,,1,155
9569768,lovely room-multicultural district,32024742,Olivia,,Ottakring,48.21102440230352,16.333741549945643,Private room,35,2,5,2016-01-06,0.23,1,0
12305860,cozy and central room (close to Stadthalle),24666456,Andrea,,Ottakring,48.2068971460752,16.334691699792305,Private room,33,4,13,2016-08-26,0.77,1,0
20366753,Cube70 Large -für 4 Personen #11,107636008,Petra,,Ottakring,48.209197933813336,16.322891859688948,Entire home/apt,0,1,0,,,30,364
17405753,Village Apartement ll,115540983,Toni,,Ottakring,48.2136918970926,16.334925094838948,Entire home/apt,117,1,32,2017-08-27,5.52,3,157
20350291,light apartment with a lot of space to feel free,10368261,Julia,,Ottakring,48.21276358896857,16.31119871122446,Entire home/apt,35,1,6,2017-09-02,4.86,1,24
19334321,Hipster Studio in Vienna :-),2808043,Stephane,,Ottakring,48.2139461157569,16.334447642961468,Entire home/apt,45,3,3,2017-08-12,1.10,1,0
1357340,Good vibes in Ottakring - Top 8 for 4 guests,7368567,Bettina,,Ottakring,48.210140557827586,16.327837443346954,Entire home/apt,150,1,17,2017-08-28,1.02,5,316
7521435,Room in apartment with huge terrace,3706228,Michèle & Klaus,,Ottakring,48.20558632165487,16.334672543122846,Private room,20,2,21,2017-09-10,0.81,2,0
327876,Beautiful Loft-style Apartment,1675660,Anja,,Ottakring,48.209496437094955,16.333057485677823,Entire home/apt,52,4,26,2017-03-06,0.41,1,349
1852573,"Geniale GARCONNIERE ""Danube""",8276943,Geri,,Ottakring,48.21226362191331,16.326684463289727,Entire home/apt,57,2,3,2015-05-25,0.07,1,226
20264839,Nice little apartment in Vienna,58910859,Lukas,,Ottakring,48.21103308985991,16.308005853657544,Private room,28,3,1,2017-08-31,1,1,194
1607247,1-Bedroom Apartment,8561221,Ihu,,Ottakring,48.20950757846531,16.337124716988555,Entire home/apt,30,14,19,2017-05-18,0.41,1,240
4310570,"large apartment, 12min to center",22375024,David,,Ottakring,48.20871141393331,16.326710386491307,Entire home/apt,64,2,24,2016-12-26,0.69,1,12
16696877,Modern & cosy apptmt in a colorful neighborhood,5178869,Agnes,,Ottakring,48.20789688979456,16.327858148568676,Entire home/apt,120,5,2,2017-06-20,0.37,1,55
279517,sweet & central apartment in Vienna,1457348,Nicole,,Ottakring,48.207686839688975,16.336878575592692,Entire home/apt,29,28,34,2017-06-03,0.54,1,59
1098250,Little Room With Balcony (Calm),2670197,Christian,,Ottakring,48.21455648250201,16.320170717800202,Entire home/apt,23,5,17,2017-07-20,0.33,2,293
2261797,APARTMENT IM BRUNNENMARKTVIERTEL,11549764,Angela,,Ottakring,48.214140360029305,16.33679922261723,Entire home/apt,40,3,66,2017-08-29,1.51,1,221
20087451,Cube70 - Large - für 4 Personen #03,107636008,Petra,,Ottakring,48.207563878047324,16.322775582329005,Entire home/apt,78,1,0,,,30,363
6734489,AltbauHerzStück.,1303097,Carla,,Ottakring,48.21351627968941,16.30891945616575,Entire home/apt,60,1,1,2015-08-10,0.04,1,0
2020796,Apartment next to Song Contest!,364627,Julia,,Ottakring,48.20512985917597,16.3344930342108,Entire home/apt,245,7,0,,,1,0
10535472,Cafes & art area at Yppenplatz,7213579,Renata,,Ottakring,48.21464446984203,16.33533992555248,Private room,30,2,0,,,1,0
131628,"Holiday Apartment ""Modern Vienna""",647465,Sylvia,,Ottakring,48.216862977215804,16.309792519590637,Entire home/apt,59,3,0,,,2,0
15270407,Bequem & Riesig Schlafsofa in großes helles Zimmer,6835760,Shilpi,,Ottakring,48.21690056566533,16.310619446726257,Private room,30,2,8,2017-04-24,0.69,2,365
10529493,Ray´s two bed room 3,54297923,Georg,,Ottakring,48.20648036382513,16.335738679405452,Private room,24,1,123,2017-09-13,6.08,7,334
13572044,cosy appartement near metro U3,78262422,Julian,,Ottakring,48.21309228162901,16.316400782160784,Private room,30,1,1,2016-06-24,0.07,1,0
2291071,Luxurious quiet Loft,11703619,Peter,,Ottakring,48.210759149355795,16.333240829801994,Entire home/apt,56,5,3,2016-12-27,0.07,1,358
20365505,Cube70 Large - für 4 Personen #08,107636008,Petra,,Ottakring,48.20881420069939,16.32449465838481,Entire home/apt,0,1,0,,,30,360
18612409,Road House Apartments Vienna - The Urban Tree,17712311,Jola,,Ottakring,48.21181875797806,16.338430102677123,Entire home/apt,38,1,13,2017-09-09,3.12,15,348
19321061,Fleger Appartements****,135332938,Susanne,,Ottakring,48.21750366193316,16.31284363018113,Entire home/apt,79,2,0,,,1,355
14188945,Nice bright room in Vienna,86017294,Anna,,Ottakring,48.218391630010736,16.311773919769827,Private room,30,3,3,2016-10-09,0.23,1,363
17301626,Spacious room in arts students flat,116704706,Miriam,,Ottakring,48.21081100602492,16.309511213264674,Private room,27,1,0,,,1,0
4506320,Villa Kunterbunt,23368695,Katrin,,Ottakring,48.20559308498549,16.298584267630766,Entire home/apt,60,1,3,2016-01-03,0.09,1,0
14417935,"Calm, spacious, and light room 10min from centre.",3233201,Tim,,Ottakring,48.21077603531252,16.331118732927568,Private room,30,1,5,2016-08-29,0.37,1,0
7864335,entire flat - bright & vintageStyle,1938715,Sergius,,Ottakring,48.21127881614053,16.33291145194309,Entire home/apt,95,5,2,2016-01-03,0.08,3,29
15024146,Bright and Beautiful 2-Room Apartment,94843719,Michael,,Ottakring,48.21157711855231,16.326458344940615,Entire home/apt,59,1,8,2016-11-01,0.67,1,0
9994254,near metro line 3 kendlestrasse,51345158,Jt,,Ottakring,48.20408042261654,16.30834839918618,Entire home/apt,45,1,0,,,1,0
13890969,80 m2 * 8 min to the center * ask for FREE parking,1869602,Tom,,Ottakring,48.211028350317314,16.330522492213483,Entire home/apt,35,2,56,2017-09-11,4.00,4,304
1196433,2 Room Apartment Egon Schiele / 100 Mbit Internet,540246,Christian,,Ottakring,48.20657729793612,16.33155158244947,Entire home/apt,65,1,106,2016-12-25,2.03,3,270
11570355,bright quiet room in apartment with terrace,61133497,Bernhard,,Ottakring,48.21149071517696,16.33231894061821,Private room,25,1,32,2017-06-03,1.88,1,34
17170780,Cosy room near city center,26751006,Carlos,,Ottakring,48.21129124981284,16.335135313366155,Private room,28,1,16,2017-07-23,2.26,3,0
18677837,Good vibes in Ottakring - Top 5 for 4 guests,7368567,Bettina,,Ottakring,48.21215095004801,16.326262052957865,Entire home/apt,100,2,10,2017-09-07,2.70,5,329
16318291,#industrial unicorn room,60879778,Stephan,,Dbling,48.23256221715165,16.354747042236134,Entire home/apt,60,4,0,,,2,111
17645256,Kleine Wohnung südseitig in Toplage m. Pool&Sauna,6851497,Elisabeth,,Dbling,48.25252483780708,16.288113664148046,Entire home/apt,30,7,0,,,1,0
2293380,Studio - Apartment - 1190 / 54m²,11687935,Marcus,,Dbling,48.24757274980385,16.360007537675852,Entire home/apt,79,7,3,2017-07-26,0.07,5,365
20872791,Comfort Apartment in quiet and exclusive district,149857468,Viktor,,Dbling,48.2463435531841,16.33629120364577,Entire home/apt,80,7,0,,,1,7
12580647,THEHOMETEL 93qm whole flat: 24€/Pers**,66585187,Philipp,,Dbling,48.236283176396505,16.351320954377027,Entire home/apt,150,2,1,2017-08-14,0.91,4,214
2293085,Studio - Apartment - 1190 / 44m²,11687935,Marcus,,Dbling,48.246011005610264,16.36004961986321,Entire home/apt,73,7,0,,,5,365
12353056,GreenOcean-Suite -  24qm,66585187,Philipp,,Dbling,48.234972131238735,16.349562982961473,Private room,49,2,1,2016-06-30,0.07,4,215
7536126,Breakfast included-luxurious room,37744863,Ritli,,Dbling,48.23847619741239,16.345976170923894,Private room,39,1,0,,,3,0
19856378,Spacious shared room in noble green area,47784182,Siu Hing,,Dbling,48.24599950152462,16.355689121773516,Shared room,17,1,2,2017-09-13,1.43,2,164
16235506,Charmante Wohnung mit Relax-Faktor,29810255,Ingrid,,Dbling,48.23820301986335,16.35485021033341,Private room,70,1,2,2017-06-17,0.41,2,87
17792451,Elegante Jugendstil Wohnung mit tropischem Flair,5829083,Ailton César,,Dbling,48.232738137630484,16.35538472969356,Private room,59,2,6,2017-08-20,1.36,3,248
6601318,Sweet apartment for two,34534758,Veronika,,Dbling,48.25534242732505,16.367654900542558,Entire home/apt,49,2,23,2017-08-27,0.85,1,359
13975450,Everything at once,70293510,Ksenia,,Dbling,48.25457478380565,16.36495121285772,Entire home/apt,59,2,47,2017-08-29,3.58,2,344
13401471,Nice rooms in beautiful VIENNA in JULY!,5716137,Katharina,,Dbling,48.23237982549487,16.3537766969284,Private room,22,5,4,2016-07-25,0.28,1,0
19053664,Spacious room in Vienna,51254149,Ольга,,Dbling,48.25880638670899,16.36447205487021,Private room,30,6,0,,,1,75
5903406,cosy small apartment,1853799,Veronika,,Dbling,48.246032665025034,16.340743394460688,Entire home/apt,55,2,3,2017-09-09,0.27,2,266
3995932,Charming Studio - wine taverns area,341923,Anika,,Dbling,48.24564555147562,16.349615474708454,Entire home/apt,38,28,2,2015-07-27,0.05,3,329
3169710,2 big rooms in green area for 1-6 p,16077728,Lili,,Dbling,48.23866117054952,16.338837784253087,Private room,20,2,0,,,1,0
15366323,Spacious bright apartment with balcony for 3,9190665,Laura,,Dbling,48.25156969359071,16.341485535139753,Entire home/apt,89,5,1,2017-06-08,0.30,2,336
1703601,Cozy and quiet flat in green Vienna,2594129,David & Bojana,,Dbling,48.242468723122194,16.334692787152708,Entire home/apt,42,1,37,2017-06-19,0.95,1,194
16627756,Deluxe Apartment Balcony V2,108811659,Kaasgraben Residenzen,,Dbling,48.25121856349429,16.332076369976605,Entire home/apt,195,2,2,2017-04-24,0.33,19,278
18069452,Vineyard Villa- 15min/Vienna downtown Top1,36858741,Fabian,,Dbling,48.2547553690719,16.349865583303515,Entire home/apt,250,2,3,2017-08-01,0.63,4,341
17742328,"Stylish apartment, noble living area near Grinzing",119056874,Violeta,,Dbling,48.24911681296281,16.330094164330074,Entire home/apt,92,2,4,2017-06-07,0.83,1,310
12351905,beautiful flair/flower garden - my home in Vienna,31612970,Harriet,,Dbling,48.244875972267494,16.352856227083013,Entire home/apt,56,2,40,2017-08-31,2.43,4,350
16774863,Private Room in Spacious Flat.,111372644,Jonathan,,Dbling,48.24534704568901,16.331477312895387,Private room,28,1,1,2017-02-12,0.14,1,271
3913417,Beautiful apartment in 1190 Vienna!,11271979,Patrick,,Dbling,48.24324853148078,16.348496135121657,Entire home/apt,75,3,3,2016-12-04,0.24,1,0
12400069,Wohnung im 1190 zu vermieten,16683811,S,,Dbling,48.25853748220691,16.365512473439725,Entire home/apt,75,1,0,,,1,365
4273744,"Room in Sunny, comfy City Apartment",8785838,Katharina,,Dbling,48.24102563691638,16.35496675130202,Private room,50,5,10,2015-08-23,0.30,1,0
5699779,Vienna Cottage Friendly House,7147147,Emmanuel,,Dbling,48.275644859454935,16.35455227236171,Entire home/apt,85,3,0,,,13,365
8254676,Zimmer Ulrike,43530689,Ulrike,,Dbling,48.25055787769343,16.305560767544275,Private room,48,2,0,,,1,365
12335251,Beautiful cottage in the wineyards of Vienna,60021940,Thomas,,Dbling,48.25961592257143,16.351924210131465,Entire home/apt,140,5,5,2017-08-27,2.31,1,351
9539671,Terrace-oasis close to metro; free parking + AC,49409871,Christian,,Dbling,48.25056443078612,16.370527985448508,Entire home/apt,90,2,60,2017-08-25,3.41,2,174
6682125,"Wohnung im Grünen, nahe City",34976142,Johannes,,Dbling,48.23844284464624,16.338788782038264,Entire home/apt,79,3,4,2017-07-14,0.37,1,347
20165851,Feels like Home,12155724,Lidija,,Dbling,48.236362199283704,16.344466826367704,Entire home/apt,59,2,3,2017-09-10,3,1,70
19707057,Cozy Rooms in a green and quiet neighborhood,138865221,Elisabeth,,Dbling,48.236585064340446,16.34032118344048,Private room,43,1,2,2017-08-07,0.90,1,0
2798763,4 Beds Private Room,9845203,Nio,,Dbling,48.23561798661179,16.35433628982372,Private room,68,1,4,2015-04-04,0.11,5,343
3110057,Elegantes Dachterrassen-Apartement ,15807088,Alaattin,,Dbling,48.24059029174117,16.340854592757506,Entire home/apt,89,5,0,,,1,365
15822948,Sommer in Wien inmitten der Natur,40294186,E.Barbara,,Dbling,48.256551941508256,16.293733922274505,Entire home/apt,95,2,5,2017-07-20,0.54,2,365
2830315,"Weinberge, Wald, Wien",5816759,Lea,,Dbling,48.25172647998329,16.29321145155527,Private room,30,1,37,2017-01-03,0.93,1,365
1029189,Sonnberg Appartements,5638910,Gordana,,Dbling,48.24169367417875,16.34298938189964,Entire home/apt,89,2,0,,,1,333
12088370,Apartment R8a,5874520,Beata  Johannes Philip,,Dbling,48.24368841800567,16.33373361870143,Entire home/apt,30,30,6,2017-06-10,0.41,42,362
6091550,romantic garden/lemon-tree - my home in Vienna,31612970,Harriet,,Dbling,48.24467151431988,16.354181837081384,Entire home/apt,59,2,70,2017-09-01,2.55,4,358
16626378,Deluxe Apartment with Balcony V1,108811659,Kaasgraben Residenzen,,Dbling,48.251444341079456,16.33188036537485,Entire home/apt,195,2,3,2017-08-13,0.65,19,333
18445744,Vineyard Villa-15min/Vienna downtown!,36858741,Fabian,,Dbling,48.25447922503475,16.349271940325707,Entire home/apt,400,2,8,2017-09-03,2.00,4,341
17986954,"full equipped, silent surroundings, 6 guests",1392454,Lori,,Dbling,48.25581355613562,16.368500086474416,Entire home/apt,20,3,1,2017-04-16,0.18,5,22
20741695,Cosy & brandnew appartment on the edge of Vienna,95820367,Walrave,,Dbling,48.25178673855807,16.290037887986134,Entire home/apt,70,2,0,,,1,89
16610671,Apartment with Balcony V3,108811659,Kaasgraben Residenzen,,Dbling,48.251680104648464,16.331867175394084,Entire home/apt,95,3,0,,,19,69
2293300,Studio - Apartments - 1190 / 35m²,11687935,Marcus,,Dbling,48.247724818281455,16.359984679359027,Entire home/apt,53,7,9,2017-08-05,0.26,5,336
4928101,"Lovely Shared Room, next to Metros",24173707,Evan,,Dbling,48.23342773046984,16.355622373776,Shared room,20,1,27,2016-07-08,0.86,3,0
15020305,Penthouse mit wundervollem Ausblick,94806226,Thomas,,Dbling,48.237362757548816,16.33770840497647,Entire home/apt,100,3,0,,,1,365
14561422,Wunderschöne 2 Zimmer Wohnung,86713839,Do,,Dbling,48.254008940920784,16.369557031687446,Entire home/apt,88,2,0,,,2,89
3847624,Haus am Beethovengang 1-2Zi,13951293,Susann+Mischa,,Dbling,48.26013809685762,16.359363103174204,Private room,50,2,31,2017-06-12,0.86,1,282
