id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5635941,Schönen Urlaub in Berlin,10010862,Elisa,Pankow,Prenzlauer Berg Nord,52.55169778063163,13.422033044547312,Private room,55,1,13,2017-02-15,0.56,1,365
2751942,Sunny appartment in Prenzlauer Berg,14077359,Daniel,Pankow,Prenzlauer Berg Nord,52.54661624615707,13.427465604864215,Entire home/apt,79,1,17,2017-03-20,1.28,1,84
7795821,Sonnige Wohnung wartet auf Dich!,19582625,Elena,Pankow,Prenzlauer Berg Nord,52.549877506999685,13.42700906939356,Entire home/apt,60,2,1,2015-08-25,0.05,1,0
11665059,2 bedroom - centre of Prenzl. Berg2,161221,Marc,Pankow,Prenzlauer Berg Nord,52.55180713775458,13.414847346776808,Entire home/apt,99,3,20,2017-03-26,1.65,4,87
2422564,Comfort Design Space with Terrace,12382511,Ben,Pankow,Prenzlauer Berg Nord,52.55002007679195,13.435685917954162,Private room,38,24,35,2017-03-04,0.95,1,294
17298446,Cozy Design Studio Berlin Prenzlauer Berg,40398411,Sandra,Pankow,Prenzlauer Berg Nord,52.55335987190854,13.416352439362361,Entire home/apt,80,2,1,2017-02-18,0.60,1,90
8057477,You will enjoy the entire one room,930361,Danald,Pankow,Prenzlauer Berg Nord,52.55206072980725,13.416677592262428,Entire home/apt,39,1,36,2016-12-21,1.91,1,274
17429361,Prenzlauer Berg: Loft 220qm + 100qm Dachterrasse,46566344,Heiko,Pankow,Prenzlauer Berg Nord,52.54947594315482,13.415090644820282,Entire home/apt,300,2,3,2017-03-26,3,1,165
979758,Light and quiet room in Prenzl.berg,3051026,Jurriaan,Pankow,Prenzlauer Berg Nord,52.54894825879018,13.428154947578056,Private room,25,1,14,2017-01-15,0.29,1,120
6668813,beautiful room for 1-3 Persons,34814249,Philip,Pankow,Prenzlauer Berg Nord,52.55034847003322,13.417608583815468,Private room,30,1,4,2016-09-25,0.18,1,0
2812614,Central Apartment  in Berlin PBerg,1117698,Enrico,Pankow,Prenzlauer Berg Nord,52.551236792000886,13.419187166339517,Entire home/apt,45,2,87,2017-03-23,2.48,2,207
13691515,Charming and central room in Prenzlauer Berg,47123330,Alexandra,Pankow,Prenzlauer Berg Nord,52.54370783168404,13.436777494714407,Private room,30,1,16,2017-04-02,1.76,1,16
15460721,cozy & quiet room in Prenzlauer Berg,99198972,Carlo,Pankow,Prenzlauer Berg Nord,52.54560951430438,13.43596697090873,Private room,25,7,0,,,1,190
8187082,* Charmantes Apartment in Berlin *,7888478,Steffie,Pankow,Prenzlauer Berg Nord,52.552341245793876,13.418609537449893,Private room,56,1,25,2017-01-02,1.30,1,349
322520,Central studio w/ sunny GARDEN,163384,Alan & Kasia,Pankow,Prenzlauer Berg Nord,52.54228215090319,13.436394558227915,Entire home/apt,54,3,152,2017-03-20,2.43,7,305
13690842,Cozy Double Bed Room in Prenzlauer Berg,62491001,Susanne,Pankow,Prenzlauer Berg Nord,52.545865216235164,13.424410780326227,Entire home/apt,43,2,4,2017-03-26,2.14,1,1
7333756,Schöne Bauhauswohnung im Prenzlberg,7561644,Fedor,Pankow,Prenzlauer Berg Nord,52.54965788196999,13.424759624586766,Entire home/apt,72,2,17,2016-10-31,1.07,1,107
1238867,Prenzy Prenzy,6522168,Alan,Pankow,Prenzlauer Berg Nord,52.55083154950776,13.416870601399731,Entire home/apt,66,2,74,2017-03-28,1.93,2,267
12509882,Lovely room in Prenzlauer Berg,67746610,Sami,Pankow,Prenzlauer Berg Nord,52.550339282527595,13.423116764163392,Private room,35,2,1,2016-09-27,0.15,1,360
17401091,Beautiful room in cozy & central flat,30204274,Freia,Pankow,Prenzlauer Berg Nord,52.55114166875799,13.425368095713093,Private room,24,2,0,,,1,40
12641343,Privat studio with own entrance,29697305,Michael,Pankow,Prenzlauer Berg Nord,52.54703011591427,13.426955953774307,Private room,50,2,12,2016-09-04,1.05,2,364
16048146,Cozy flat in Prenzlauer Berg with sunny balcony,9579917,Julia Kim,Pankow,Prenzlauer Berg Nord,52.54259077121008,13.438105216806541,Entire home/apt,45,4,3,2017-03-07,0.86,1,22
17489812,Gemütliches Zimmer für einen Kurztripp nach Berlin,59514628,Stef,Pankow,Prenzlauer Berg Nord,52.550404074162834,13.41782241333809,Private room,33,3,0,,,1,0
10607476,Awesome Arty 50 sqm flat in Berlin,20723600,Jemima,Pankow,Prenzlauer Berg Nord,52.55216743447381,13.417742712781989,Entire home/apt,40,2,1,2017-01-02,0.31,1,0
907791,3 BEDROOM APARTMENT @ HUMANN PLACE,1575292,Michel & Anne,Pankow,Prenzlauer Berg Nord,52.54764677838583,13.42189993987148,Entire home/apt,145,4,110,2017-03-28,2.42,2,209
719195,"Cozy room, kitchen & bathroom",3710513,Michael,Pankow,Prenzlauer Berg Nord,52.54932286864179,13.434713135631439,Private room,30,2,121,2017-03-28,2.24,1,190
14669810,simple stay in Prenzlauer Berg,66371099,Yuhui,Pankow,Prenzlauer Berg Nord,52.543543442538656,13.440160142591875,Private room,18,7,0,,,1,0
8510624,Beautiful Apartment in PBerg,11700005,Anna,Pankow,Prenzlauer Berg Nord,52.5512712490891,13.420719562899896,Entire home/apt,110,2,19,2017-04-02,1.06,1,247
9428090,MODERNES FAMILIENSTUDIO (Neu!!!),30981168,Natalie,Pankow,Prenzlauer Berg Nord,52.545291984551454,13.424649251116348,Entire home/apt,75,2,45,2017-03-24,2.76,2,263
775725,Central & beautifull Rooftop Flat ,3529390,Mara,Pankow,Prenzlauer Berg Nord,52.54640098045871,13.426802173612728,Entire home/apt,200,1,14,2017-02-20,0.27,2,360
14210469,Über den Dächern vom Prenzlauer Berg,86274228,Andreja,Pankow,Prenzlauer Berg Nord,52.54471335752352,13.432176542469689,Entire home/apt,40,6,6,2017-03-13,0.74,1,1
13883046,Stylish terrace flat in t best of Prenzlauer Berg,1623647,Alexs,Pankow,Prenzlauer Berg Nord,52.5474014121881,13.423321207652705,Entire home/apt,65,2,10,2016-09-29,1.17,2,277
3854997,Charming 2 Room Apartment,870254,Darja,Pankow,Prenzlauer Berg Nord,52.54517026805769,13.43945386467341,Entire home/apt,45,1,2,2015-09-19,0.10,1,0
1560137,PrenzelBerg TopApartment,8302732,Rainer,Pankow,Prenzlauer Berg Nord,52.54320143997961,13.44043523495422,Entire home/apt,52,3,13,2017-02-28,0.43,1,309
7851334,The room of the rising sun,41296382,Federico,Pankow,Prenzlauer Berg Nord,52.551620995885855,13.423241864072121,Private room,20,4,0,,,1,0
2870532,1-Zimmer-Wohnung in Prenzlauer Berg,12253720,Carsten,Pankow,Prenzlauer Berg Nord,52.542402995050416,13.437429610573686,Entire home/apt,65,2,0,,,1,240
10865666,Small flat central Berlin PrenzBerg,1117698,Enrico,Pankow,Prenzlauer Berg Nord,52.54838804265803,13.420569399912694,Entire home/apt,41,2,17,2017-01-10,1.84,2,237
8834013,"Sunny, family-friendly P'Berg flat",2242125,Ella,Pankow,Prenzlauer Berg Nord,52.552282418180056,13.415605688534907,Entire home/apt,90,5,1,2015-12-16,0.06,1,0
17452081,Sunny Loft with large rooftop terrace,386097,Adrienne,Pankow,Prenzlauer Berg Nord,52.549987449624865,13.421320464552466,Entire home/apt,98,2,0,,,1,38
7927507,Cosy large room in hipster area,39416263,Lionel,Pankow,Prenzlauer Berg Nord,52.55153899656745,13.424824295848403,Private room,39,3,8,2016-09-26,0.40,1,4
16392731,"Couch in prenzlauer berg, mauerpark",57651146,Meike,Pankow,Prenzlauer Berg Nord,52.54702002657353,13.424726043216316,Shared room,30,1,0,,,1,61
8375434,Artist penthouse 200m2,11659306,Jana And Magnus,Pankow,Prenzlauer Berg Nord,52.54802230558827,13.41984670341595,Entire home/apt,270,2,42,2017-03-20,2.23,1,338
14011470,bright room - very central - Prenzlauer Berg,14204577,Chrissie,Pankow,Prenzlauer Berg Nord,52.54923343707166,13.422831135997448,Private room,25,2,7,2016-09-05,0.84,2,0
10471479,schmucke Altbaubude in Prenzlberg,53959042,Daniel & Marie,Pankow,Prenzlauer Berg Nord,52.54677424546706,13.42697989435289,Entire home/apt,62,1,22,2017-04-02,1.48,1,19
5818394,Central and modern furnishings,30194519,Annett,Pankow,Prenzlauer Berg Nord,52.543538468526044,13.43631284191129,Entire home/apt,65,3,2,2015-05-04,0.08,1,0
1033728,1 bedroom flat in Prenzlauer Berg,4826298,Kathrin,Pankow,Prenzlauer Berg Nord,52.544843220060926,13.42831617662479,Entire home/apt,45,2,1,2017-01-01,0.31,1,105
14862984,Calm and bright apartment in Prenzlauer Berg,18463822,Matthias,Pankow,Prenzlauer Berg Nord,52.55245465679697,13.41455282997726,Entire home/apt,69,2,24,2017-03-29,3.44,1,264
6539848,Family-friendly 100qm flat,34202122,Paul,Pankow,Prenzlauer Berg Nord,52.55083709522694,13.417999122500719,Entire home/apt,110,3,2,2016-05-15,0.09,1,0
15714886,Cozy Apartment in Prenzlauer Berg,90200686,Markus,Pankow,Prenzlauer Berg Nord,52.54648474636133,13.426939401217744,Entire home/apt,38,7,0,,,1,0
11979174,Sunny studio flat at Prenzlauerberg,41939648,Zeynep,Pankow,Prenzlauer Berg Nord,52.548976221837286,13.421836014194408,Entire home/apt,60,5,1,2016-09-01,0.14,1,0
1230836,EinraumWohnung - SingleRoom,6712655,Daniel,Pankow,Prenzlauer Berg Nord,52.544525671671316,13.440107541804867,Private room,77,23,0,,,1,365
7194371,Balkonzimmer im Prenzlauerberg,37675444,Lina,Pankow,Prenzlauer Berg Nord,52.54705885954875,13.437649717046567,Private room,30,1,0,,,1,0
2384684,Cozy room in Prenzlauer Berg,3702574,Constanze,Pankow,Prenzlauer Berg Nord,52.551615245993574,13.422562837697908,Private room,36,1,36,2017-03-19,1.61,1,35
14533685,Zimmer in Prenzlauer Berg - zentral und ruhig,84279026,Jelena,Pankow,Prenzlauer Berg Nord,52.550422721645226,13.426577119086586,Private room,50,1,1,2016-11-22,0.22,1,89
13025214,Ruhiges Zimmer im Prenzlauer Berg,71939606,Andrea,Pankow,Prenzlauer Berg Nord,52.547442041646875,13.426667657605309,Private room,40,2,8,2017-01-01,0.75,1,40
5291962,"schönes, großes Zimmer in WG ",27405707,Hanna,Pankow,Prenzlauer Berg Nord,52.548075575760265,13.425376420114267,Private room,30,14,0,,,1,0
15187855,Cosy room in the heart of Prenzlauer Berg,96413547,Dirk,Pankow,Prenzlauer Berg Nord,52.55134299782166,13.414338140455412,Private room,49,3,0,,,2,283
15376599,Berliner Altbau Prenzlauer Berg,45061069,Jan,Pankow,Prenzlauer Berg Nord,52.542087765500966,13.439353947182193,Private room,45,5,1,2017-04-02,1,1,60
9281749,Artist Apt in Prenzlauer Berg,17338352,Lorella,Pankow,Prenzlauer Berg Nord,52.54465569769569,13.439069654568769,Entire home/apt,80,4,10,2017-01-12,0.75,1,218
914980,Casa Gold - Berlin Prenzlauer Berg,4911589,Stefano,Pankow,Prenzlauer Berg Nord,52.544199873780144,13.439244429331136,Entire home/apt,89,6,5,2015-07-15,0.11,1,219
15319363,2 1/2 Zimmer Wohnung / zentral mit Atelier,9368061,Ulrike,Pankow,Prenzlauer Berg Nord,52.549233026587345,13.423804115837104,Entire home/apt,28,15,0,,,1,350
3849605,GUESTROOM EAST BERLIN - 28 Euro,19847104,Ronny,Pankow,Prenzlauer Berg Nord,52.548374631466984,13.438364135547502,Private room,34,1,50,2017-03-20,1.66,1,247
6339650,Privat room at Prenzlauer Berg.,32810464,Oscar Lukas,Pankow,Prenzlauer Berg Nord,52.543470345220946,13.432229241279368,Private room,39,1,3,2015-09-09,0.13,1,365
14270269,Cozy flat at Prenzlauer Berg,83225150,Katharina,Pankow,Prenzlauer Berg Nord,52.548960827725864,13.43651477272078,Entire home/apt,42,2,7,2017-03-26,0.89,1,8
16235439,18 qm,106115323,Donal,Pankow,Prenzlauer Berg Nord,52.54885616365445,13.43301820142175,Private room,12,14,0,,,1,0
5683082,Over the roofs of Berlin,29464547,Franziska,Pankow,Prenzlauer Berg Nord,52.54915140834074,13.427115972781234,Entire home/apt,72,4,3,2015-10-15,0.15,1,0
16103297,"Space, Light & Charm in Prenzlauerberg",708250,Joshua,Pankow,Prenzlauer Berg Nord,52.54385982178061,13.437267274081094,Entire home/apt,151,3,1,2017-03-10,1,2,362
9746092,Charming Furnished Room in Prenzlauer Berg,6203269,Kolja,Pankow,Prenzlauer Berg Nord,52.55285554430082,13.414670019126508,Private room,24,1,0,,,1,0
7190160,Summer in Berlin!?,22425990,Stella,Pankow,Prenzlauer Berg Nord,52.54355518131369,13.439854310254868,Entire home/apt,50,7,7,2016-08-31,0.35,1,0
8828468,Sunny cosy appartment,21242517,Carolin,Pankow,Prenzlauer Berg Nord,52.55352910770101,13.415631047757351,Entire home/apt,36,3,1,2015-10-31,0.06,1,0
4831589,"zentral, gemütlich, ruhig -  @WIFI",24872685,Alma,Pankow,Prenzlauer Berg Nord,52.543044399884785,13.440494523315467,Private room,35,2,4,2015-07-22,0.18,1,349
1816892,Beautiful Sunny Flat in a Nice Area,7045393,Daria,Pankow,Prenzlauer Berg Nord,52.54791811271066,13.420208326070892,Entire home/apt,70,2,27,2017-02-26,0.77,1,296
8107537,Gemütliche Wohnung im Prenzlberg,42809936,Martha,Pankow,Prenzlauer Berg Nord,52.545881933031175,13.430204435911422,Entire home/apt,35,1,1,2015-11-29,0.06,2,0
11318779,lovely apartments for a week,39313823,Gal,Pankow,Prenzlauer Berg Nord,52.5499722339551,13.422137038098574,Entire home/apt,36,2,1,2016-03-08,0.08,1,0
7511551,Cosy City Studio,6115142,Max,Pankow,Prenzlauer Berg Nord,52.5501283920323,13.414182551827283,Private room,63,2,11,2016-02-22,0.53,1,0
17871710,Helle Wohnung im Prenzlauer Berg,10045090,Isabelle,Pankow,Prenzlauer Berg Nord,52.55048488142308,13.415756956760465,Entire home/apt,60,2,0,,,1,103
5812865,Comfortable room in Prenzl Berg,6550641,Onur,Pankow,Prenzlauer Berg Nord,52.549414317995726,13.436195965620161,Private room,30,2,10,2016-07-17,0.43,1,157
14070376,"Magnificient view, roof top terrace with pool",83373881,Stefan,Pankow,Prenzlauer Berg Nord,52.54397449935438,13.430513716392829,Entire home/apt,280,5,1,2016-08-22,0.13,1,0
10333987,Zimmer in Prenzlauer Berg,53179632,Barbara,Pankow,Prenzlauer Berg Nord,52.54998125729364,13.426781638618,Private room,35,1,0,,,1,364
17412240,Cosy Apartment in Prenzlauer Berg,39500706,Julius,Pankow,Prenzlauer Berg Nord,52.551922446634386,13.41919016030422,Entire home/apt,50,2,2,2017-03-27,2,1,51
9941063,Artist Old BedRoom Apartment,3797878,Anton,Pankow,Prenzlauer Berg Nord,52.54685860787308,13.425830520509672,Entire home/apt,50,2,3,2016-07-27,0.32,1,0
8235182,Pretty room in Prenzlauer Berg!,10104340,Diego,Pankow,Prenzlauer Berg Nord,52.54458622000479,13.44022952720108,Private room,49,2,13,2016-12-24,0.70,1,333
13939010,"Nice Clean, Quite and Central Flat",82888985,Erich,Pankow,Prenzlauer Berg Nord,52.54513957639952,13.4408031733727,Entire home/apt,42,1,12,2017-04-04,1.69,1,249
17215809,Cozy room in Prenzlauer Berg (only 5+ nights),27744375,Esra,Pankow,Prenzlauer Berg Nord,52.54780453228038,13.42443529930454,Private room,32,5,0,,,1,56
8710838,"P'Berg: central, comfortabel & cosy",45723329,Tobias,Pankow,Prenzlauer Berg Nord,52.5501953891592,13.417350484441075,Entire home/apt,80,1,0,,,1,0
5261097,"BIG room in P.Berg,private bathroom",456085,Louis,Pankow,Prenzlauer Berg Nord,52.5485020914891,13.418119877357496,Private room,48,1,5,2016-05-04,0.19,3,0
16689831,"Stylish bright apartment, 110sqm in PrenzlauerBerg",1663860,Fried,Pankow,Prenzlauer Berg Nord,52.551802392172064,13.41849116968962,Entire home/apt,60,1,6,2017-04-02,2.86,1,73
764511,Central Berlin apt,4030461,Mark,Pankow,Prenzlauer Berg Nord,52.54544073230864,13.425962672493505,Entire home/apt,52,3,84,2017-03-19,1.65,1,152
2093486,Prenzlauer Berg,10681555,Alexander,Pankow,Prenzlauer Berg Nord,52.54947486613312,13.42427758323609,Entire home/apt,59,30,55,2016-04-29,1.54,1,267
14846973,"Central, big room with good public transport",90385327,Liana,Pankow,Prenzlauer Berg Nord,52.55257675424362,13.425533542760434,Private room,27,3,1,2016-09-11,0.14,1,22
13038075,Beautiful room in Prenzl'berg,21129697,Jessica,Pankow,Prenzlauer Berg Nord,52.55310045835232,13.42192830535521,Private room,30,2,11,2016-11-01,1.02,2,6
11708365,Sweet & cozy flat in Prenzl Berg,26741029,Jolanda,Pankow,Prenzlauer Berg Nord,52.54989467444058,13.423425870044165,Entire home/apt,40,1,2,2016-03-30,0.16,1,0
16557047,Moderne Wohnung im Herzen von Berlin,109020945,Michael,Pankow,Prenzlauer Berg Nord,52.549357552791264,13.426921375738774,Private room,109,2,0,,,1,26
7223512,Top central homely apartment,9203564,Ninette,Pankow,Prenzlauer Berg Nord,52.549411053986184,13.419037969419481,Entire home/apt,60,2,3,2015-09-21,0.15,1,0
5677840,Cosy Room at Prenzlauer Berg,29438638,Amelie,Pankow,Prenzlauer Berg Nord,52.550434438321055,13.41515893089781,Private room,20,1,5,2017-03-27,0.21,1,0
17277614,Light-flooded designer loft,613030,Johanna,Pankow,Prenzlauer Berg Nord,52.545388317431936,13.440075862571945,Shared room,34,1,0,,,1,0
3449359,Quiet cozy Apartment! 10min to City,2005194,Evi,Pankow,Prenzlauer Berg Nord,52.55076744778432,13.426671802301316,Private room,40,7,2,2016-10-13,0.29,1,6
13213986,"Beautiful vintage style apartment, great flair!",74096687,Jan,Pankow,Prenzlauer Berg Nord,52.55144624016988,13.415269524407154,Entire home/apt,110,2,29,2017-04-02,2.76,1,322
4693680,Lovely 3 bedroom in prenzlauerberg,3157340,Barbara,Pankow,Prenzlauer Berg Nord,52.54851598912257,13.423349148571624,Entire home/apt,75,1,22,2016-10-07,0.80,1,166
16827677,Cosy Guestroom in northern Prenzlauer Berg,111971677,Olga,Pankow,Prenzlauer Berg Nord,52.547642390961464,13.434666071789483,Private room,19,1,2,2017-03-10,1.71,1,26
6987287,Apartment with balcony (central),20016351,Barbara,Pankow,Prenzlauer Berg Nord,52.54937498200338,13.414813945284584,Entire home/apt,70,4,3,2015-08-17,0.14,1,0
16435947,Berlin,28464768,Viktor,Pankow,Prenzlauer Berg Nord,52.543808891840605,13.440887096870851,Private room,45,1,2,2017-04-02,2,1,347
7773309,Lovely and sunny Family-Apartment,35801799,Johanna,Pankow,Prenzlauer Berg Nord,52.548209924804176,13.429355114525722,Entire home/apt,79,5,1,2015-09-26,0.05,1,0
1548045,Zelter 1,8248809,Birgit,Pankow,Prenzlauer Berg Nord,52.54612897268063,13.426711120229733,Entire home/apt,125,6,0,,,1,113
9410492,Nice room in Prenzlauerberg,42809936,Martha,Pankow,Prenzlauer Berg Nord,52.54519003738589,13.43085487802879,Private room,15,1,1,2015-11-20,0.06,2,0
13211557,Sublet for 2 months or longer,939784,Ulrike,Pankow,Prenzlauer Berg Nord,52.5469503442925,13.427411192716644,Entire home/apt,45,3,1,2016-12-17,0.27,1,294
14259968,Nice and cosy flat in beautiful Prenzlauer Berg,69955211,Fabian,Pankow,Prenzlauer Berg Nord,52.54355629628083,13.428994780439998,Private room,28,1,2,2016-08-22,0.25,1,0
16699634,Spacious and comfy room in top location,10261786,Aisha,Pankow,Prenzlauer Berg Nord,52.550698662203445,13.415813178912114,Private room,42,3,1,2017-02-27,0.73,1,163
824824,Beautiful studio in the East-side,4329619,Rick & Phil,Pankow,Prenzlauer Berg Nord,52.55030018392454,13.41661255988654,Entire home/apt,75,31,40,2017-02-01,0.92,1,0
17011838,Quiet and cosy flat in Prenzlauer Berg,114051983,Inga,Pankow,Prenzlauer Berg Nord,52.54540675448233,13.430466929997797,Entire home/apt,40,2,2,2017-04-06,2,1,9
14064331,bright cosy room in the heart of Berlin,15866932,Chantal,Pankow,Prenzlauer Berg Nord,52.551710012945684,13.425663825667792,Private room,36,1,3,2016-08-17,0.35,2,344
901962,Scandinavian Design Apartment,955037,Lea,Pankow,Prenzlauer Berg Nord,52.54967387374059,13.425920778538462,Entire home/apt,76,12,3,2015-10-31,0.16,1,124
14847726,Bedroom in Prenzlauer Berg/Own bathroom & balcony,2888363,Julia,Pankow,Prenzlauer Berg Nord,52.55019287863129,13.417382595582913,Private room,40,3,5,2017-02-21,0.71,1,0
2263866,Schöne Wohnung in Prenzlauer Berg,10316303,Sarah,Pankow,Prenzlauer Berg Nord,52.545410383335735,13.424651436203522,Entire home/apt,45,4,13,2016-03-29,0.43,1,0
10586683,Sunny & lovely Prenzlauer Berg Apt,1095987,Caroline,Pankow,Prenzlauer Berg Nord,52.54651002854509,13.42253124731425,Private room,42,2,1,2016-02-29,0.07,1,0
7837581,Lovely room in a great location!,29425806,Haitao,Pankow,Prenzlauer Berg Nord,52.54789647128847,13.424539916779889,Private room,30,3,64,2016-10-13,3.21,1,226
17729940,Two rooms in cosy Prenzlauer Berg flat,18271794,Patricia,Pankow,Prenzlauer Berg Nord,52.54821164616209,13.424292706192134,Private room,38,1,0,,,1,65
12222364,Ganz nah an der Schönhauser Allee,65746780,Lena,Pankow,Prenzlauer Berg Nord,52.551707069757484,13.4170355975592,Entire home/apt,48,1,8,2016-11-20,0.70,1,0
17721977,"2,5 Zimmer mit Balkon in Prenzlauer Berg",120830038,Romy,Pankow,Prenzlauer Berg Nord,52.54945216867578,13.423682452444739,Entire home/apt,45,3,0,,,1,178
8289839,Bright apartment in Berlin,43712203,Daniel,Pankow,Prenzlauer Berg Nord,52.54842567017864,13.422596228798458,Entire home/apt,41,2,1,2015-09-27,0.05,1,0
4385494,once upon a time,22767895,Fabio,Pankow,Prenzlauer Berg Nord,52.551591627538876,13.420189559380598,Entire home/apt,135,5,0,,,1,301
17858767,Nice apartment at Prenzlauer Berg,122217849,Inga,Pankow,Prenzlauer Berg Nord,52.546036389696916,13.426652369861145,Entire home/apt,35,7,0,,,1,107
9402318,freundliches 1-Zimmer Apartment,48760805,Marika,Pankow,Prenzlauer Berg Nord,52.5516873396698,13.415791504493527,Entire home/apt,15,10,5,2016-02-20,0.31,1,0
554896,Apartment in Berlin Prenzlauer Berg,2728062,Paloma,Pankow,Prenzlauer Berg Nord,52.54891966239588,13.4166657643962,Entire home/apt,85,2,9,2016-08-09,0.20,1,0
15078240,"Bright & nice Apartment in Prenzlauer Berg, Berlin",10127254,Svetlana,Pankow,Prenzlauer Berg Nord,52.54767693482036,13.42693160755901,Entire home/apt,38,10,9,2017-01-08,1.48,2,302
8680431,12qm room in prenzlauerberg,45585945,Stephan,Pankow,Prenzlauer Berg Nord,52.54868179700763,13.431375356895735,Private room,25,1,2,2015-12-30,0.12,1,0
9007904,Altbauwohnung Prenzlauer Berg,7192253,Kai,Pankow,Prenzlauer Berg Nord,52.54211609762582,13.438164726799304,Private room,60,1,0,,,1,0
6910703,Wohnung mit Balkon am Prenzl' Berg,6462807,Daniel,Pankow,Prenzlauer Berg Nord,52.5529016263269,13.420638650668177,Entire home/apt,45,2,2,2017-01-03,0.10,1,0
3110176,Zentral und ruhig in Berlin P'Berg,10174301,Maxim,Pankow,Prenzlauer Berg Nord,52.55240206386026,13.416878850755817,Private room,28,2,21,2017-03-01,0.61,1,0
14708432,"Spacious, newly renovated 2 room apartment w balcony",91496092,Hannah,Pankow,Prenzlauer Berg Nord,52.5516459531789,13.424587213763992,Entire home/apt,90,4,4,2016-10-01,0.54,1,159
7237289,Ruhige Wohnung im Prenzlauer Berg,37892531,Diane,Pankow,Prenzlauer Berg Nord,52.551467753803735,13.416077610365774,Entire home/apt,25,1,0,,,1,0
6451883,Cozy 2 BR Apt. In The Sunnyside,7221241,Sou,Pankow,Prenzlauer Berg Nord,52.55271076924762,13.4234919137462,Entire home/apt,55,7,1,2015-10-25,0.06,1,0
13070954,Beautiful Private Room in Prenzlauer Berg,43325004,Nadine,Pankow,Prenzlauer Berg Nord,52.54994059946215,13.415989669153802,Private room,39,3,2,2016-09-12,0.24,1,0
3435963,"*2 large, cosy and private rooms, well connected*",17317877,Michael,Pankow,Prenzlauer Berg Nord,52.55095703488289,13.417448516962283,Private room,37,1,55,2017-04-02,1.71,1,221
3108257,COZY and CENTRAL Flat,15800623,Madeleine,Pankow,Prenzlauer Berg Nord,52.54511915137341,13.434511476030842,Entire home/apt,50,5,60,2017-03-20,1.73,1,13
8350811,Große u. gemütliche Wohnung im Kiez,44016520,Natalia,Pankow,Prenzlauer Berg Nord,52.54996731573625,13.41823301152684,Entire home/apt,100,3,16,2017-01-03,0.95,1,97
11300776,cosy hideaway in Prenzlauer Berg,15669413,Maximilian-Friedrich,Pankow,Prenzlauer Berg Nord,52.543523588824364,13.439408190516408,Entire home/apt,65,4,5,2016-09-11,0.38,1,0
11168535,Charming quiet 3room apartment easy airport access,2680072,Alexander,Pankow,Prenzlauer Berg Nord,52.54640465180104,13.425128547223004,Entire home/apt,125,3,10,2017-03-26,0.89,1,19
16410215,Schöne Altbau-Whg. in Prenzelberg,97883898,Annika,Pankow,Prenzlauer Berg Nord,52.5454075133522,13.43382412871294,Entire home/apt,105,1,0,,,2,279
9988298,Nice and cozy in Prenzlauer Berg,51318915,Albert,Pankow,Prenzlauer Berg Nord,52.54696601316009,13.430768980115323,Entire home/apt,55,5,1,2016-01-05,0.07,1,0
14050525,Flat with a german flatmate in the heart of Berlin,15866932,Chantal,Pankow,Prenzlauer Berg Nord,52.55236232205628,13.427392062022458,Private room,38,1,3,2016-08-02,0.34,2,343
11821430,Möbliertes Zimmer,20646361,Claudia,Pankow,Prenzlauer Berg Nord,52.54639607545028,13.424912644483234,Private room,35,10,0,,,1,0
6863585,Two Lovely Designed Rooms (46 sqm),27000059,Philipp,Pankow,Prenzlauer Berg Nord,52.54788144561,13.425188473745314,Private room,59,7,3,2015-07-08,0.14,1,0
17588382,großes Zimmer nähe Greifswalderstr.,41271451,Janine,Pankow,Prenzlauer Berg Nord,52.543546327543126,13.437862388941472,Private room,30,2,0,,,1,342
7692793,Cosy apartment in Prenzlauer Berg,8769472,Simone,Pankow,Prenzlauer Berg Nord,52.551012831947205,13.419918585728128,Entire home/apt,55,6,1,2015-09-28,0.05,1,0
1005027,"Beautiful, sunny Berlin Style Flat",2806304,Lara,Pankow,Prenzlauer Berg Nord,52.54368738206257,13.43945198405041,Entire home/apt,60,1,16,2017-02-13,0.71,1,328
7305887,Oase der Ruhe Prenzlauer Berg-Kiez,38270953,Felix,Pankow,Prenzlauer Berg Nord,52.5530597342682,13.414601544636076,Private room,45,1,2,2016-06-27,0.19,1,363
11367767,Cozy Studio in quiet area of Berlin,8377936,Roberta,Pankow,Prenzlauer Berg Nord,52.545950291925955,13.437582011169413,Entire home/apt,60,3,2,2017-02-11,0.64,1,65
11358380,Wohnung in P-Berg ganz für euch!,57018093,Lea,Pankow,Prenzlauer Berg Nord,52.545164138696535,13.432205034250881,Entire home/apt,65,1,13,2016-11-22,0.94,1,96
5787732,Schöne gemütliche Einzimmerwohnung,18187740,Sandra,Pankow,Prenzlauer Berg Nord,52.54639685302844,13.425848591768693,Entire home/apt,27,5,1,2015-08-24,0.05,1,0
9324739,Warm & cosy 2-level flat in P.berg,13412786,Théo,Pankow,Prenzlauer Berg Nord,52.54736769501763,13.42555211458545,Private room,74,1,10,2017-01-24,1.86,1,57
281152,beautiful 3-room-apartment (75 m2),1465582,Katinka,Pankow,Prenzlauer Berg Nord,52.5489881414671,13.416506364707306,Entire home/apt,60,14,0,,,1,0
